   332,108137,19660302,    8,    0
   332,108137,19660303,   53,    0
   332,108137,19660304,   32,    0
   332,108137,19660305,   16,    0
   332,108137,19660306,   10,    0
   332,108137,19660307,   28,    0
   332,108137,19660308,   38,    0
   332,108137,19660309,   42,    0
   332,108137,19660310,   28,    0
   332,108137,19660311,   44,    0
   332,108137,19660312,   22,    0
   332,108137,19660313,   -3,    0
   332,108137,19660314,  -28,    0
   332,108137,19660315,  -20,    0
   332,108137,19660316,    5,    0
   332,108137,19660317,   37,    0
   332,108137,19660318,   22,    0
   332,108137,19660319,    2,    0
   332,108137,19660320,   14,    0
   332,108137,19660321,   35,    0
   332,108137,19660322,   31,    0
   332,108137,19660323,   42,    0
   332,108137,19660324,   38,    0
   332,108137,19660325,   27,    0
   332,108137,19660326,   16,    0
   332,108137,19660327,   22,    0
   332,108137,19660328,   44,    0
   332,108137,19660329,   28,    0
   332,108137,19660330,   26,    0
   332,108137,19660331,   34,    0
   332,108137,19660401,   54,    0
   332,108137,19660402,   82,    0
   332,108137,19660403,   70,    0
   332,108137,19660404,   62,    0
   332,108137,19660405,   75,    0
   332,108137,19660406,   34,    0
   332,108137,19660407,   30,    0
   332,108137,19660408,   16,    0
   332,108137,19660409,   30,    0
   332,108137,19660410,   25,    0
   332,108137,19660411,   14,    0
   332,108137,19660412,    4,    0
   332,108137,19660413,   -2,    0
   332,108137,19660414,    2,    0
   332,108137,19660415,    0,    0
   332,108137,19660416,    0,    0
   332,108137,19660417,   30,    0
   332,108137,19660418,   10,    0
   332,108137,19660419,   64,    0
   332,108137,19660420,   78,    0
   332,108137,19660421,   40,    0
   332,108137,19660422,   19,    0
   332,108137,19660423,   40,    0
   332,108137,19660424,  131,    0
   332,108137,19660425,  116,    0
   332,108137,19660426,   48,    0
   332,108137,19660427,   46,    0
   332,108137,19660428,   82,    0
   332,108137,19660429,   73,    0
   332,108137,19660430,   76,    0
   332,108137,19660501,  106,    0
   332,108137,19660502,   88,    0
   332,108137,19660503,  138,    0
   332,108137,19660504,  146,    0
   332,108137,19660505,  126,    0
   332,108137,19660506,  104,    0
   332,108137,19660507,   88,    0
   332,108137,19660508,   80,    0
   332,108137,19660509,   65,    0
   332,108137,19660510,   50,    0
   332,108137,19660511,   64,    0
   332,108137,19660512,   87,    0
   332,108137,19660513,   66,    0
   332,108137,19660514,  126,    0
   332,108137,19660515,  148,    0
   332,108137,19660516,  115,    0
   332,108137,19660517,  146,    0
   332,108137,19660518,  183,    0
   332,108137,19660519,  196,    0
   332,108137,19660520,  155,    0
   332,108137,19660521,   98,    0
   332,108137,19660522,  116,    0
   332,108137,19660523,  144,    0
   332,108137,19660524,  117,    0
   332,108137,19660525,   81,    0
   332,108137,19660526,  114,    0
   332,108137,19660527,   90,    0
   332,108137,19660528,   62,    0
   332,108137,19660529,   64,    0
   332,108137,19660530,   70,    0
   332,108137,19660531,   82,    0
   332,108137,19660601,   96,    0
   332,108137,19660602,  107,    0
   332,108137,19660603,  112,    0
   332,108137,19660604,  152,    0
   332,108137,19660605,  192,    0
   332,108137,19660606,  215,    0
   332,108137,19660607,  148,    0
   332,108137,19660608,  163,    0
   332,108137,19660609,  147,    0
   332,108137,19660610,  164,    0
   332,108137,19660611,  186,    0
   332,108137,19660612,  190,    0
   332,108137,19660613,  173,    0
   332,108137,19660614,  184,    0
   332,108137,19660615,  156,    0
   332,108137,19660616,  174,    0
   332,108137,19660617,  152,    0
   332,108137,19660618,  198,    0
   332,108137,19660619,  198,    0
   332,108137,19660620,  204,    0
   332,108137,19660621,  149,    0
   332,108137,19660622,  136,    0
   332,108137,19660623,  156,    0
   332,108137,19660624,  177,    0
   332,108137,19660625,  147,    0
   332,108137,19660626,  154,    0
   332,108137,19660627,  152,    0
   332,108137,19660628,  140,    0
   332,108137,19660629,  135,    0
   332,108137,19660630,  158,    0
   332,108137,19660701,  161,    0
   332,108137,19660702,  154,    0
   332,108137,19660703,  159,    0
   332,108137,19660704,  162,    0
   332,108137,19660705,  166,    0
   332,108137,19660706,  174,    0
   332,108137,19660707,  160,    0
   332,108137,19660708,  154,    0
   332,108137,19660709,  169,    0
   332,108137,19660710,  174,    0
   332,108137,19660711,  185,    0
   332,108137,19660712,  184,    0
   332,108137,19660713,  166,    0
   332,108137,19660714,  170,    0
   332,108137,19660715,  145,    0
   332,108137,19660716,  138,    0
   332,108137,19660717,  154,    0
   332,108137,19660718,  147,    0
   332,108137,19660719,  199,    0
   332,108137,19660720,  217,    0
   332,108137,19660721,  202,    0
   332,108137,19660722,  194,    0
   332,108137,19660723,  182,    0
   332,108137,19660724,  184,    0
   332,108137,19660725,  204,    0
   332,108137,19660726,  170,    0
   332,108137,19660727,  154,    0
   332,108137,19660728,  150,    0
   332,108137,19660729,  137,    0
   332,108137,19660730,  157,    0
   332,108137,19660731,  151,    0
   332,108137,19660801,  142,    0
   332,108137,19660802,  164,    0
   332,108137,19660803,  150,    0
   332,108137,19660804,  181,    0
   332,108137,19660805,  171,    0
   332,108137,19660806,  144,    0
   332,108137,19660807,  158,    0
   332,108137,19660808,  166,    0
   332,108137,19660809,  176,    0
   332,108137,19660810,  179,    0
   332,108137,19660811,  182,    0
   332,108137,19660812,  178,    0
   332,108137,19660813,  222,    0
   332,108137,19660814,  222,    0
   332,108137,19660815,  164,    0
   332,108137,19660816,  158,    0
   332,108137,19660817,  119,    0
   332,108137,19660818,  134,    0
   332,108137,19660819,  158,    0
   332,108137,19660820,  168,    0
   332,108137,19660821,  174,    0
   332,108137,19660822,  176,    0
   332,108137,19660823,  166,    0
   332,108137,19660824,  143,    0
   332,108137,19660825,  146,    0
   332,108137,19660826,  146,    0
   332,108137,19660827,  148,    0
   332,108137,19660828,  135,    0
   332,108137,19660829,  126,    0
   332,108137,19660830,  122,    0
   332,108137,19660831,  152,    0
   332,108137,19660901,  156,    0
   332,108137,19660902,  146,    0
   332,108137,19660903,  164,    0
   332,108137,19660904,  154,    0
   332,108137,19660905,  150,    0
   332,108137,19660906,  151,    0
   332,108137,19660907,  156,    0
   332,108137,19660908,  146,    0
   332,108137,19660909,  126,    0
   332,108137,19660910,  118,    0
   332,108137,19660911,  143,    0
   332,108137,19660912,  168,    0
   332,108137,19660913,  176,    0
   332,108137,19660914,  131,    0
   332,108137,19660915,  140,    0
   332,108137,19660916,  131,    0
   332,108137,19660917,  134,    0
   332,108137,19660918,  123,    0
   332,108137,19660919,   86,    0
   332,108137,19660920,  138,    0
   332,108137,19660921,  148,    0
   332,108137,19660922,  131,    0
   332,108137,19660923,  112,    0
   332,108137,19660924,   98,    0
   332,108137,19660925,  108,    0
   332,108137,19660926,   74,    0
   332,108137,19660927,   82,    0
   332,108137,19660928,   71,    0
   332,108137,19660929,   54,    0
   332,108137,19660930,  104,    0
   332,108137,19661001,  122,    0
   332,108137,19661002,  151,    0
   332,108137,19661003,  152,    0
   332,108137,19661004,  214,    0
   332,108137,19661005,  164,    0
   332,108137,19661006,  126,    0
   332,108137,19661007,  174,    0
   332,108137,19661008,  180,    0
   332,108137,19661009,  155,    0
   332,108137,19661010,   98,    0
   332,108137,19661011,   89,    0
   332,108137,19661012,  106,    0
   332,108137,19661013,  101,    0
   332,108137,19661014,   80,    0
   332,108137,19661015,   74,    0
   332,108137,19661016,  102,    0
   332,108137,19661017,  120,    0
   332,108137,19661018,  121,    0
   332,108137,19661019,  127,    0
   332,108137,19661020,  134,    0
   332,108137,19661021,  114,    0
   332,108137,19661022,   96,    0
   332,108137,19661023,   94,    0
   332,108137,19661024,   96,    0
   332,108137,19661025,   82,    0
   332,108137,19661026,   53,    0
   332,108137,19661027,   62,    0
   332,108137,19661028,   70,    0
   332,108137,19661029,   58,    0
   332,108137,19661030,   32,    0
   332,108137,19661031,   23,    0
   332,108137,19661101,  -31,    0
   332,108137,19661102,    5,    0
   332,108137,19661103,   17,    0
   332,108137,19661104,   48,    0
   332,108137,19661105,  106,    0
   332,108137,19661106,  103,    0
   332,108137,19661107,   72,    0
   332,108137,19661108,   91,    0
   332,108137,19661109,   79,    0
   332,108137,19661110,   76,    0
   332,108137,19661111,   46,    0
   332,108137,19661112,   42,    0
   332,108137,19661113,    8,    0
   332,108137,19661114,   -6,    0
   332,108137,19661115,   -2,    0
   332,108137,19661116,   20,    0
   332,108137,19661117,   20,    0
   332,108137,19661118,   17,    0
   332,108137,19661119,   36,    0
   332,108137,19661120,   22,    0
   332,108137,19661121,   19,    0
   332,108137,19661122,   20,    0
   332,108137,19661123,   16,    0
   332,108137,19661124,   20,    0
   332,108137,19661125,   42,    0
   332,108137,19661126,   30,    0
   332,108137,19661127,   40,    0
   332,108137,19661128,   44,    0
   332,108137,19661129,   43,    0
   332,108137,19661130,    9,    0
   332,108137,19661201,   19,    0
   332,108137,19661202,   48,    0
   332,108137,19661203,   48,    0
   332,108137,19661204,   15,    0
   332,108137,19661205,   34,    0
   332,108137,19661206,   14,    0
   332,108137,19661207,    1,    0
   332,108137,19661208,   -6,    0
   332,108137,19661209,   11,    0
   332,108137,19661210,    9,    0
   332,108137,19661211,   24,    0
   332,108137,19661212,    2,    0
   332,108137,19661213,  -14,    0
   332,108137,19661214,    4,    0
   332,108137,19661215,   10,    0
   332,108137,19661216,    0,    0
   332,108137,19661217,  -13,    0
   332,108137,19661218,   32,    0
   332,108137,19661219,   48,    0
   332,108137,19661220,   23,    0
   332,108137,19661221,   16,    0
   332,108137,19661222,    4,    0
   332,108137,19661223,  -12,    0
   332,108137,19661224,   12,    0
   332,108137,19661225,    9,    0
   332,108137,19661226,   20,    0
   332,108137,19661227,   10,    0
   332,108137,19661228,  -18,    0
   332,108137,19661229,  -10,    0
   332,108137,19661230,   32,    0
   332,108137,19661231,   32,    0
   332,108137,19670101,   26,    0
   332,108137,19670102,   16,    0
   332,108137,19670103,    6,    0
   332,108137,19670104,    4,    0
   332,108137,19670105,  -32,    0
   332,108137,19670106,  -28,    0
   332,108137,19670107,  -13,    0
   332,108137,19670108,  -64,    0
   332,108137,19670109,  -87,    0
   332,108137,19670110,  -48,    0
   332,108137,19670111,  -15,    0
   332,108137,19670112,    2,    0
   332,108137,19670113,  -17,    0
   332,108137,19670114,   28,    0
   332,108137,19670115,    8,    0
   332,108137,19670116,  -33,    0
   332,108137,19670117,   -2,    0
   332,108137,19670118,    0,    0
   332,108137,19670119,   -4,    0
   332,108137,19670120,   14,    0
   332,108137,19670121,  -14,    0
   332,108137,19670122,  -28,    0
   332,108137,19670123,  -52,    0
   332,108137,19670124,  -62,    0
   332,108137,19670125,  -62,    0
   332,108137,19670126,   -8,    0
   332,108137,19670127,    2,    0
   332,108137,19670128,  -36,    0
   332,108137,19670129,   -2,    0
   332,108137,19670130,  -54,    0
   332,108137,19670131,  -96,    0
   332,108137,19670201,  -22,    0
   332,108137,19670202,   18,    0
   332,108137,19670203,   33,    0
   332,108137,19670204,   50,    0
   332,108137,19670205,   22,    0
   332,108137,19670206,   37,    0
   332,108137,19670207,   32,    0
   332,108137,19670208,    6,    0
   332,108137,19670209,    2,    0
   332,108137,19670210,  -16,    0
   332,108137,19670211,  -12,    0
   332,108137,19670212,    3,    0
   332,108137,19670213,  -30,    0
   332,108137,19670214,  -18,    0
   332,108137,19670215,  -36,    0
   332,108137,19670216,  -18,    0
   332,108137,19670217,  -18,    0
   332,108137,19670218,    4,    0
   332,108137,19670219,   32,    0
   332,108137,19670220,   44,    0
   332,108137,19670221,   30,    0
   332,108137,19670222,   20,    0
   332,108137,19670223,   36,    0
   332,108137,19670224,   32,    0
   332,108137,19670225,   22,    0
   332,108137,19670226,   24,    0
   332,108137,19670227,   38,    0
   332,108137,19670228,   59,    0
   332,108137,19670301,   42,    0
   332,108137,19670302,   38,    0
   332,108137,19670303,   33,    0
   332,108137,19670304,   50,    0
   332,108137,19670305,   72,    0
   332,108137,19670306,   54,    0
   332,108137,19670307,   62,    0
   332,108137,19670308,   78,    0
   332,108137,19670309,   75,    0
   332,108137,19670310,  107,    0
   332,108137,19670311,   85,    0
   332,108137,19670312,   56,    0
   332,108137,19670313,   48,    0
   332,108137,19670314,   44,    0
   332,108137,19670315,   66,    0
   332,108137,19670316,   50,    0
   332,108137,19670317,   41,    0
   332,108137,19670318,   39,    0
   332,108137,19670319,   18,    0
   332,108137,19670320,   14,    0
   332,108137,19670321,   30,    0
   332,108137,19670322,   58,    0
   332,108137,19670323,   43,    0
   332,108137,19670324,   31,    0
   332,108137,19670325,   14,    0
   332,108137,19670326,   95,    0
   332,108137,19670327,   80,    0
   332,108137,19670328,   76,    0
   332,108137,19670329,   58,    0
   332,108137,19670330,   40,    0
   332,108137,19670331,   28,    0
   332,108137,19670401,   16,    0
   332,108137,19670402,   20,    0
   332,108137,19670403,   30,    0
   332,108137,19670404,   53,    0
   332,108137,19670405,   46,    0
   332,108137,19670406,   44,    0
   332,108137,19670407,   60,    0
   332,108137,19670408,   85,    0
   332,108137,19670409,   66,    0
   332,108137,19670410,   50,    0
   332,108137,19670411,   60,    0
   332,108137,19670412,   40,    0
   332,108137,19670413,   42,    0
   332,108137,19670414,   52,    0
   332,108137,19670415,   42,    0
   332,108137,19670416,   64,    0
   332,108137,19670417,   83,    0
   332,108137,19670418,   48,    0
   332,108137,19670419,   49,    0
   332,108137,19670420,   64,    0
   332,108137,19670421,   70,    0
   332,108137,19670422,   54,    0
   332,108137,19670423,   28,    0
   332,108137,19670424,   30,    0
   332,108137,19670425,   50,    0
   332,108137,19670426,   54,    0
   332,108137,19670427,   48,    0
   332,108137,19670428,   47,    0
   332,108137,19670429,   92,    0
   332,108137,19670430,   82,    0
   332,108137,19670501,   94,    0
   332,108137,19670502,   74,    0
   332,108137,19670503,   50,    0
   332,108137,19670504,   49,    0
   332,108137,19670505,   46,    0
   332,108137,19670506,   62,    0
   332,108137,19670507,   90,    0
   332,108137,19670508,   49,    0
   332,108137,19670509,   62,    0
   332,108137,19670510,   82,    0
   332,108137,19670511,  142,    0
   332,108137,19670512,  154,    0
   332,108137,19670513,  194,    0
   332,108137,19670514,  178,    0
   332,108137,19670515,  130,    0
   332,108137,19670516,  141,    0
   332,108137,19670517,  138,    0
   332,108137,19670518,  119,    0
   332,108137,19670519,   96,    0
   332,108137,19670520,  107,    0
   332,108137,19670521,  119,    0
   332,108137,19670522,  114,    0
   332,108137,19670523,  104,    0
   332,108137,19670524,  102,    0
   332,108137,19670525,  140,    0
   332,108137,19670526,  150,    0
   332,108137,19670527,  102,    0
   332,108137,19670528,   98,    0
   332,108137,19670529,  150,    0
   332,108137,19670530,  149,    0
   332,108137,19670531,  128,    0
   332,108137,19670601,  122,    0
   332,108137,19670602,  121,    0
   332,108137,19670603,  111,    0
   332,108137,19670604,  156,    0
   332,108137,19670605,  144,    0
   332,108137,19670606,  128,    0
   332,108137,19670607,  179,    0
   332,108137,19670608,  132,    0
   332,108137,19670609,  121,    0
   332,108137,19670610,   90,    0
   332,108137,19670611,  104,    0
   332,108137,19670612,  102,    0
   332,108137,19670613,  104,    0
   332,108137,19670614,  100,    0
   332,108137,19670615,  108,    0
   332,108137,19670616,  122,    0
   332,108137,19670617,  118,    0
   332,108137,19670618,  116,    0
   332,108137,19670619,  110,    0
   332,108137,19670620,  106,    0
   332,108137,19670621,  136,    0
   332,108137,19670622,  147,    0
   332,108137,19670623,  181,    0
   332,108137,19670624,  138,    0
   332,108137,19670625,  164,    0
   332,108137,19670626,  187,    0
   332,108137,19670627,  182,    0
   332,108137,19670628,  181,    0
   332,108137,19670629,  178,    0
   332,108137,19670630,  184,    0
   332,108137,19670701,  148,    0
   332,108137,19670702,  126,    0
   332,108137,19670703,  200,    0
   332,108137,19670704,  168,    0
   332,108137,19670705,  142,    0
   332,108137,19670706,  159,    0
   332,108137,19670707,  152,    0
   332,108137,19670708,  188,    0
   332,108137,19670709,  185,    0
   332,108137,19670710,  163,    0
   332,108137,19670711,  182,    0
   332,108137,19670712,  176,    0
   332,108137,19670713,  140,    0
   332,108137,19670714,  182,    0
   332,108137,19670715,  170,    0
   332,108137,19670716,  178,    0
   332,108137,19670717,  179,    0
   332,108137,19670718,  178,    0
   332,108137,19670719,  212,    0
   332,108137,19670720,  216,    0
   332,108137,19670721,  182,    0
   332,108137,19670722,  179,    0
   332,108137,19670723,  170,    0
   332,108137,19670724,  167,    0
   332,108137,19670725,  184,    0
   332,108137,19670726,  170,    0
   332,108137,19670727,  192,    0
   332,108137,19670728,  202,    0
   332,108137,19670729,  216,    0
   332,108137,19670730,  195,    0
   332,108137,19670731,  200,    0
   332,108137,19670801,  192,    0
   332,108137,19670802,  244,    0
   332,108137,19670803,  217,    0
   332,108137,19670804,  187,    0
   332,108137,19670805,  164,    0
   332,108137,19670806,  159,    0
   332,108137,19670807,  174,    0
   332,108137,19670808,  153,    0
   332,108137,19670809,  154,    0
   332,108137,19670810,  216,    0
   332,108137,19670811,  204,    0
   332,108137,19670812,  189,    0
   332,108137,19670813,  186,    0
   332,108137,19670814,  160,    0
   332,108137,19670815,  167,    0
   332,108137,19670816,  174,    0
   332,108137,19670817,  168,    0
   332,108137,19670818,  156,    0
   332,108137,19670819,  163,    0
   332,108137,19670820,  166,    0
   332,108137,19670821,  172,    0
   332,108137,19670822,  168,    0
   332,108137,19670823,  160,    0
   332,108137,19670824,  170,    0
   332,108137,19670825,  172,    0
   332,108137,19670826,  177,    0
   332,108137,19670827,  151,    0
   332,108137,19670828,  176,    0
   332,108137,19670829,  152,    0
   332,108137,19670830,  157,    0
   332,108137,19670831,  161,    0
   332,108137,19670901,  144,    0
   332,108137,19670902,  138,    0
   332,108137,19670903,  180,    0
   332,108137,19670904,  194,    0
   332,108137,19670905,  173,    0
   332,108137,19670906,  176,    0
   332,108137,19670907,  150,    0
   332,108137,19670908,  132,    0
   332,108137,19670909,  156,    0
   332,108137,19670910,  158,    0
   332,108137,19670911,  158,    0
   332,108137,19670912,  168,    0
   332,108137,19670913,  178,    0
   332,108137,19670914,  175,    0
   332,108137,19670915,  182,    0
   332,108137,19670916,  166,    0
   332,108137,19670917,  160,    0
   332,108137,19670918,  147,    0
   332,108137,19670919,  168,    0
   332,108137,19670920,  157,    0
   332,108137,19670921,  134,    0
   332,108137,19670922,  146,    0
   332,108137,19670923,  132,    0
   332,108137,19670924,  144,    0
   332,108137,19670925,  108,    0
   332,108137,19670926,  154,    0
   332,108137,19670927,  154,    0
   332,108137,19670928,  146,    0
   332,108137,19670929,  146,    0
   332,108137,19670930,  134,    0
   332,108137,19671001,  151,    0
   332,108137,19671002,  134,    0
   332,108137,19671003,  132,    0
   332,108137,19671004,  124,    0
   332,108137,19671005,  132,    0
   332,108137,19671006,  118,    0
   332,108137,19671007,  114,    0
   332,108137,19671008,  130,    0
   332,108137,19671009,  130,    0
   332,108137,19671010,  120,    0
   332,108137,19671011,  128,    0
   332,108137,19671012,  154,    0
   332,108137,19671013,  162,    0
   332,108137,19671014,  124,    0
   332,108137,19671015,  136,    0
   332,108137,19671016,  114,    0
   332,108137,19671017,  139,    0
   332,108137,19671018,  124,    0
   332,108137,19671019,   48,    0
   332,108137,19671020,   76,    0
   332,108137,19671021,  117,    0
   332,108137,19671022,  118,    0
   332,108137,19671023,   90,    0
   332,108137,19671024,   85,    0
   332,108137,19671025,  100,    0
   332,108137,19671026,   96,    0
   332,108137,19671027,  108,    0
   332,108137,19671028,  126,    0
   332,108137,19671029,  116,    0
   332,108137,19671030,   84,    0
   332,108137,19671031,   66,    0
   332,108137,19671101,   53,    0
   332,108137,19671102,   70,    0
   332,108137,19671103,   84,    0
   332,108137,19671104,   84,    0
   332,108137,19671105,   76,    0
   332,108137,19671106,   94,    0
   332,108137,19671107,   62,    0
   332,108137,19671108,   45,    0
   332,108137,19671109,   18,    0
   332,108137,19671110,   36,    0
   332,108137,19671111,   68,    0
   332,108137,19671112,   70,    0
   332,108137,19671113,   64,    0
   332,108137,19671114,   68,    0
   332,108137,19671115,   74,    0
   332,108137,19671116,   76,    0
   332,108137,19671117,   64,    0
   332,108137,19671118,   81,    0
   332,108137,19671119,   72,    0
   332,108137,19671120,   57,    0
   332,108137,19671121,   47,    0
   332,108137,19671122,   60,    0
   332,108137,19671123,   77,    0
   332,108137,19671124,   31,    0
   332,108137,19671125,    8,    0
   332,108137,19671126,  -12,    0
   332,108137,19671127,  -32,    0
   332,108137,19671128,  -14,    0
   332,108137,19671129,   14,    0
   332,108137,19671130,   40,    0
   332,108137,19671201,   36,    0
   332,108137,19671202,   46,    0
   332,108137,19671203,   68,    0
   332,108137,19671204,   55,    0
   332,108137,19671205,   58,    0
   332,108137,19671206,   43,    0
   332,108137,19671207,   18,    0
   332,108137,19671208,    4,    0
   332,108137,19671209,  -20,    0
   332,108137,19671210,  -68,    0
   332,108137,19671211,  -40,    0
   332,108137,19671212,  -40,    0
   332,108137,19671213,  -15,    0
   332,108137,19671214,  -75,    0
   332,108137,19671215,    1,    0
   332,108137,19671216,   42,    0
   332,108137,19671217,   21,    0
   332,108137,19671218,  -15,    0
   332,108137,19671219,  -42,    0
   332,108137,19671220,  -72,    0
   332,108137,19671221,  -23,    0
   332,108137,19671222,  -26,    0
   332,108137,19671223,   -6,    0
   332,108137,19671224,   48,    0
   332,108137,19671225,   47,    0
   332,108137,19671226,   30,    0
   332,108137,19671227,  -10,    0
   332,108137,19671228,  -22,    0
   332,108137,19671229,    7,    0
   332,108137,19671230,    9,    0
   332,108137,19671231,  -13,    0
   332,108137,19680101,  -16,    0
   332,108137,19680102,  -26,    0
   332,108137,19680103,  -13,    0
   332,108137,19680104,  -81,    0
   332,108137,19680105,  -64,    0
   332,108137,19680106,  -41,    0
   332,108137,19680107,  -52,    0
   332,108137,19680108,  -53,    0
   332,108137,19680109,  -98,    0
   332,108137,19680110,  -71,    0
   332,108137,19680111,  -87,    0
   332,108137,19680112,  -64,    0
   332,108137,19680113,  -42,    0
   332,108137,19680114,  -72,    0
   332,108137,19680115,  -14,    0
   332,108137,19680116,   20,    0
   332,108137,19680117,   10,    0
   332,108137,19680118,   26,    0
   332,108137,19680119,   14,    0
   332,108137,19680120,   12,    0
   332,108137,19680121,   18,    0
   332,108137,19680122,   18,    0
   332,108137,19680123,   17,    0
   332,108137,19680124,   13,    0
   332,108137,19680125,    2,    0
   332,108137,19680126,   -2,    0
   332,108137,19680127,   -5,    0
   332,108137,19680128,    4,    0
   332,108137,19680129,   14,    0
   332,108137,19680130,   33,    0
   332,108137,19680131,   42,    0
   332,108137,19680201,   52,    0
   332,108137,19680202,   32,    0
   332,108137,19680203,   26,    0
   332,108137,19680204,   14,    0
   332,108137,19680205,   32,    0
   332,108137,19680206,   22,    0
   332,108137,19680207,   14,    0
   332,108137,19680208,   19,    0
   332,108137,19680209,   30,    0
   332,108137,19680210,   12,    0
   332,108137,19680211,  -18,    0
   332,108137,19680212,  -26,    0
   332,108137,19680213,   -8,    0
   332,108137,19680214,   -3,    0
   332,108137,19680215,  -12,    0
   332,108137,19680216,  -12,    0
   332,108137,19680217,  -19,    0
   332,108137,19680218,  -21,    0
   332,108137,19680219,  -13,    0
   332,108137,19680220,  -44,    0
   332,108137,19680221,  -14,    0
   332,108137,19680222,  -56,    0
   332,108137,19680223,  -14,    0
   332,108137,19680224,  -43,    0
   332,108137,19680225,  -31,    0
   332,108137,19680226,  -78,    0
   332,108137,19680227,   18,    0
   332,108137,19680228,    2,    0
   332,108137,19680229,    0,    0
   332,108137,19680301,   20,    0
   332,108137,19680302,  -20,    0
   332,108137,19680303,  -36,    0
   332,108137,19680304,   -4,    0
   332,108137,19680305,    8,    0
   332,108137,19680306,   38,    0
   332,108137,19680307,   18,    0
   332,108137,19680308,    8,    0
   332,108137,19680309,   22,    0
   332,108137,19680310,   -4,    0
   332,108137,19680311,  -14,    0
   332,108137,19680312,  -18,    0
   332,108137,19680313,    0,    0
   332,108137,19680314,    9,    0
   332,108137,19680315,   -6,    0
   332,108137,19680316,   20,    0
   332,108137,19680317,   30,    0
   332,108137,19680318,   28,    0
   332,108137,19680319,   34,    0
   332,108137,19680320,   70,    0
   332,108137,19680321,   82,    0
   332,108137,19680322,   75,    0
   332,108137,19680323,   55,    0
   332,108137,19680324,  100,    0
   332,108137,19680325,  138,    0
   332,108137,19680326,  100,    0
   332,108137,19680327,   82,    0
   332,108137,19680328,  120,    0
   332,108137,19680329,   85,    0
   332,108137,19680330,  154,    0
   332,108137,19680331,   81,    0
   332,108137,19680401,   36,    0
   332,108137,19680402,   98,    0
   332,108137,19680403,   94,    0
   332,108137,19680404,   48,    0
   332,108137,19680405,   62,    0
   332,108137,19680406,   42,    0
   332,108137,19680407,   46,    0
   332,108137,19680408,   30,    0
   332,108137,19680409,   24,    0
   332,108137,19680410,   35,    0
   332,108137,19680411,   32,    0
   332,108137,19680412,   25,    0
   332,108137,19680413,   37,    0
   332,108137,19680414,   36,    0
   332,108137,19680415,   30,    0
   332,108137,19680416,   52,    0
   332,108137,19680417,   46,    0
   332,108137,19680418,   70,    0
   332,108137,19680419,  134,    0
   332,108137,19680420,  102,    0
   332,108137,19680421,  147,    0
   332,108137,19680422,  142,    0
   332,108137,19680423,  180,    0
   332,108137,19680424,  116,    0
   332,108137,19680425,   78,    0
   332,108137,19680426,   80,    0
   332,108137,19680427,   95,    0
   332,108137,19680428,   67,    0
   332,108137,19680429,  100,    0
   332,108137,19680430,  144,    0
   332,108137,19680501,  110,    0
   332,108137,19680502,  100,    0
   332,108137,19680503,   90,    0
   332,108137,19680504,   95,    0
   332,108137,19680505,  183,    0
   332,108137,19680506,  134,    0
   332,108137,19680507,  122,    0
   332,108137,19680508,   91,    0
   332,108137,19680509,   88,    0
   332,108137,19680510,  139,    0
   332,108137,19680511,  139,    0
   332,108137,19680512,  128,    0
   332,108137,19680513,   99,    0
   332,108137,19680514,   97,    0
   332,108137,19680515,   87,    0
